,lumber,oil,dollar-index,spy_futures,vix,ten year bond,three year bond,macro_csv\ACDGNO.csv,macro_csv\ADXTNO.csv,macro_csv\ANDENO.csv,macro_csv\AWHMAN.csv,macro_csv\CMRMTSPL.csv,macro_csv\commodity-price-index-300.csv,macro_csv\energy-price-index-300.csv,macro_csv\FF.csv,macro_csv\food-and-beverage-price-index-300.csv,macro_csv\industrial-inputs-price-index-300.csv,macro_csv\IPBUSEQ.csv,macro_csv\IPMAT.csv,macro_csv\IPMINE.csv,macro_csv\IPUTIL.csv,macro_csv\metals-price-index-300.csv,macro_csv\NEWORDER.csv,macro_csv\NPPTTL.csv,macro_csv\PERMIT.csv,macro_csv\PERMIT1.csv,macro_csv\PERMIT5.csv,macro_csv\T10YIE.csv,macro_csv\TCU.csv,macro_csv\UEMPMEAN.csv,real_interest_rate,inflation_consumer_prices_annual,gdp_growth_annual,debt_percent_gdp,net_trades_goods_services,exports_of_goods_services_percent_gdp,imports_of_goods_services_percent_gdp,gni_usd,market_cap_domestic_companies_percent_gdp,merchandise_trade_percent_gdp,labels
2017-04-17,0.1297686053783615,0.1223936613844869,-0.026889274328737,0.0784671532846714,-0.170077617109119,0.013292117465224,0.0121418164157358,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,0.12976861,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-18,0.1592214422463307,0.1422058184976118,-0.0220818039314958,0.079493613138686,-0.2064917034283538,0.0079003342449104,0.0008033419023136,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,0.15922141,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-19,0.1546820070310004,0.1327527612574341,-0.0094358206603105,0.0745151412044913,-0.1346297835558728,0.0106707317073171,-0.0046511627906976,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,0.15468204,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-20,0.1524081115335867,0.1762104797700643,-0.0106839906466161,0.0731900452488687,-0.1443149021409918,0.0099540581929555,0.0103425985778926,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,0.15240812,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-21,0.123181677499226,0.0748381877022654,-0.0093907309462364,0.0564435006147312,-0.122846464154348,-0.0019817073170731,0.0179379444085328,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,0.12318158,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-04-24,0.1836607421265981,-0.0152761457109283,-0.013471116514373,0.0590590590590589,-0.1073930018267501,-0.0033511043412033,0.0197538860103627,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,0.18366075,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-25,0.208398133748056,-0.0464396284829721,-0.010182118391697,0.055105887570684,-0.0265700420031337,0.0119284294234593,0.0085497660913049,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,0.2083981,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-26,0.1745736434108526,-0.0637188646456844,-0.0090158517217909,0.055432126194179,0.041095909359595,0.0178571428571427,0.0167707990792502,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,0.17457366,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-27,0.1556720098643649,-0.0496760259179266,-0.0098232992054393,0.0451989857788557,0.0088495296843591,0.0144333029474323,0.041177443360344,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,0.15567195,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-04-28,0.1076555023923444,-0.0411894715692184,-0.0176305490769657,0.0400754884547069,-0.0429497347177942,0.0105932203389831,0.0437676818106174,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,0.107655525,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-01,0.0967741935483872,-0.0389457120377656,-0.0067982456140349,0.0371928270976311,-0.1665398968755307,0.0136838868388684,0.0768846729905141,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,0.09677422,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-02,0.1250378443838935,-0.0533980582524271,-0.0122178402267187,0.0375789823744596,-0.1286821625194154,0.0330195957413979,0.0765795567317235,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,0.12503791,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-03,0.1352334748332322,-0.0766609880749573,-0.0124970339318201,0.0375,-0.1410352682071308,0.0352995819786345,0.0904299126997201,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,0.13523352,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-04,0.1162790697674418,-0.0768214420536052,-0.0170523388618532,0.0317670416942421,-0.1570717900555421,0.061271855175615,0.1206349206349206,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,0.116279125,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-05,0.0720640569395019,-0.0548589341692788,-0.0148007590132827,0.0402565804025658,-0.1288951635676416,0.0674468740375733,0.1117003646005967,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,0.07206404,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-08,0.0889155902673475,-0.056188605108055,-0.0141420584219496,0.04349750968456,-0.0395387547229069,0.0760269773145307,0.1105552776388194,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,0.08891559,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-09,0.0853952926976464,-0.0809248554913294,-0.010637978784031,0.0462389380530974,-0.0373197270404525,0.0972502718657759,0.0869708450008237,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,0.085395336,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-10,0.0937024642531183,-0.0959291368262345,-0.0147148194271482,0.043454223794781,0.0065466384580943,0.0894070413835701,0.094009983361065,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,0.093702435,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-11,0.1322800495662948,-0.1045028142589118,-0.0158764896643652,0.0493263556396836,-0.0799050792285288,0.0962017434620172,0.0810276679841897,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,0.13228011,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-12,0.1456035297825402,-0.0784911411697466,-0.0157846515426136,0.0496659242761692,-0.0459574435619597,0.0832818294190358,0.0815280304283116,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,0.14560354,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-15,0.1438507745810939,-0.0649669499527857,-0.0040108161357444,0.0493012856344325,-0.1075949820737149,0.0894080996884734,0.0798743178435588,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,0.1438508,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-16,0.1759112519809826,-0.0503583553376084,-0.0096478194522527,0.0449500554938957,-0.1084905727571391,0.082210868555504,0.077263779527559,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,0.1759113,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-17,0.1715189873417721,-0.0612244897959183,-0.0126267687497493,0.03886496632439,-0.054586757866566,0.0923412884105445,0.0906817802967161,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,0.17151904,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-18,0.1907496012759171,-0.0706622271550129,-0.0090743374531759,0.0389753781605388,0.0015637574529574,0.0878063915606577,0.0990479371972608,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,0.19074953,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-19,0.2179114128677659,-0.0509577831504556,-0.0032143393581334,0.0349988994056791,0.0754098434981336,0.0766875861013316,0.1213148085394781,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,0.21791148,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-22,0.2291122715404701,-0.0478406552494415,-0.0068432340765126,0.0334437086092715,0.1067463702756574,0.0984092326887087,0.1433208062862998,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,0.22911227,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-23,0.1984560952074623,-0.0120389833747371,-0.0075700151599776,0.0281612368856984,0.0917030749542215,0.0963817841547098,0.1641584500951394,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,0.19845617,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-24,0.1955958549222798,-0.0191513330829889,-0.0150625453317039,0.0328121559127945,0.0230700323555366,0.1137373096446698,0.1880056278578965,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,0.19559598,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-25,0.1983122362869196,-0.0126488095238095,-0.0197438263337004,0.0325822840733378,-0.000874910639968,0.1281310211946049,0.1903083700440528,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,0.19831228,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-26,0.2200194995125122,-0.0109279496203,-0.0292421991084694,0.0269526952695269,0.0087412924071432,0.1448992852501625,0.1831553143057256,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,0.22001946,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-05-30,0.2488539620170269,0.0221324095458044,-0.0372506988827754,0.0394431554524361,0.0316930877143362,0.1632451962555428,0.2048685145700071,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,0.24885392,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-05-31,0.2064516129032259,0.0464384100747736,-0.0335297141275552,0.0357379219060225,-0.0440154210980304,0.1675693418677171,0.2093105899076048,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,0.20645165,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-06-01,0.1969842797561758,0.0076555023923443,-0.0338544259683362,0.0479770064116735,-0.118175014003748,0.1613272311212814,0.2211297819091884,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,0.19698429,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-06-02,0.1989892608970309,-0.0113186191284663,-0.0403165892363621,0.0525154457193293,-0.0819088049611713,0.1707236297400232,0.1836104920281158,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,0.19898927,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-06-05,0.235256816740647,-0.0290242505251097,-0.036522669413874,0.0531609195402298,-0.0357976672755834,0.1743013064329419,0.1693699846337715,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,0.23525691,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-06-06,0.2186642268984449,-0.0337271341463414,-0.0415174387055399,0.0490217630248406,0.0860759047471733,0.1818483490957358,0.1621713895527483,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,0.21866429,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-06-07,0.1984175289105294,-0.0285826155050901,-0.0397059114176729,0.0377070619006103,0.2039417394071463,0.1529259618493372,0.1505576208178438,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,0.19841743,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-06-08,0.2294332723948813,-0.0554489639293936,-0.0365055960733475,0.0405405405405405,0.3312720937364151,0.1596584501369422,0.1695121951219511,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,0.22943318,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
2017-06-09,0.221670288730208,-0.068771138669673,-0.0368582451281036,0.042267365661861,0.3641868412913573,0.1535363299500565,0.1639599170697996,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,0.22167027,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-06-12,0.1934283942963421,-0.0593364928909952,-0.0387327077297313,0.047122144112478,0.3890339735484438,0.1412103746397695,0.1833448753462603,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,0.1934284,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,-1
2017-06-13,0.1760948905109487,-0.0791650996615269,-0.0422727407568551,0.048801934491097,0.3019537788115931,0.1741203551463335,0.2050334389299541,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,0.17609501,2.4369,1.2616,1.7114,98.817,-481478000000.0,11.9077,14.6084,18456202039230.6,145.9167,19.7447,1
